00000346,48000
00000347,9000
00000348,28000
00000349,58000
00000350,64000
00000351,3000
00000352,76000
00000353,61000
00000354,89000
00000355,74000
00000356,31000
00000357,69000
00000358,78000
00000359,71000
00000360,3000
00000361,45000
00000362,85000
00000363,13000
00000364,98000
00000365,37000
00000366,10000
00000367,61000
00000368,59000
00000369,37000
00000370,71000
00000371,55000
00000372,12000
00000373,85000
00000374,10000
00000375,15000
00000376,51000
00000377,10000
00000378,98000
00000379,73000
00000380,56000
00000381,41000
00000382,28000
00000383,71000
00000384,33000
00000385,68000
00000386,50000
00000387,98000
00000388,9000
00000389,16000
00000390,49000
00000391,67000
00000392,21000
00000393,5000
00000394,26000
00000395,66000
00000396,40000
00000397,86000
00000398,21000
00000399,9000
00000400,15000
00000401,41000
00000402,31000
00000403,6000
00000404,7000
00000405,7000
00000406,30000
00000407,14000
00000408,90000
00000409,54000
00000410,45000
00000411,12000
00000412,58000
00000413,22000
00000414,4000
00000415,79000
00000416,66000
00000417,96000
00000418,62000
00000419,46000
00000420,92000
00000421,58000
00000422,30000
00000423,99000
00000424,40000
00000425,15000
00000426,36000
00000427,28000
00000428,51000
00000429,25000
00000430,40000
00000431,60000
00000432,75000
00000433,92000
00000434,61000
00000435,14000
00000436,46000
00000437,63000
00000438,75000
00000439,15000
00000440,28000
00000441,64000
00000442,57000
00000443,62000
00000444,69000
00000445,33000
00000446,36000
00000447,36000
00000448,49000
00000449,35000
00000450,37000
00000451,23000
00000452,64000
00000453,81000
00000454,85000
00000455,94000
00000456,76000
00000457,26000
00000458,40000
00000459,11000
00000460,41000
00000461,5000
00000462,15000
00000463,9000
00000464,74000
00000465,73000
00000466,68000
00000467,58000
00000468,31000
00000469,22000
00000470,74000
00000471,82000
00000472,91000
00000473,95000
00000474,2000
00000475,55000
00000476,60000
00000477,22000
00000478,47000
00000479,95000
00000480,54000
00000481,81000
00000482,12000
00000483,12000
00000484,15000
00000485,34000
00000486,4000
00000487,86000
00000488,6000
00000489,66000
00000490,0
00000491,32000
00000492,56000
00000493,83000
00000494,22000
00000495,31000
00000496,23000
00000497,82000
00000498,18000
00000499,82000
00000500,56000
00000501,86000
00000502,77000
00000503,77000
00000504,68000
00000505,83000
00000506,71000
00000507,97000
00000508,12000
00000509,45000
00000510,8000
00000511,85000
00000512,13000
00000513,1000
00000514,50000
00000515,49000
00000516,92000
00000517,65000
00000518,34000
00000519,72000
00000520,72000
00000521,77000
00000522,77000
00000523,70000
00000524,90000
00000525,23000
00000526,95000
00000527,69000
00000528,82000
00000529,58000
00000530,26000
00000531,51000
00000532,58000
00000533,13000
00000534,42000
00000535,10000
00000536,41000
00000537,18000
00000538,3000
00000539,81000
00000540,98000
00000541,56000
00000542,7000
00000543,78000
00000544,75000
00000545,86000
00000546,86000
00000547,48000
00000548,28000
00000549,66000
00000550,35000
00000551,10000
00000552,82000
00000553,28000
00000554,94000
00000555,8000
00000556,52000
00000557,8000
00000558,64000
00000559,15000
00000560,41000
00000561,48000
00000562,33000
00000563,90000
00000564,78000
00000565,31000
00000566,44000
00000567,25000
00000568,83000
00000569,38000
00000570,11000
00000571,60000
00000572,85000
00000573,91000
00000574,92000
00000575,79000
00000576,71000
00000577,77000
00000578,97000
00000579,82000
00000580,78000
00000581,59000
00000582,49000
00000583,8000
00000584,3000
00000585,74000
00000586,61000
00000587,56000
00000588,90000
00000589,32000
00000590,13000
00000591,62000
00000592,4000
00000593,99000
00000594,36000
00000595,87000
00000596,84000
00000597,40000
00000598,41000
00000599,58000
00000600,5000
00000601,16000
00000602,58000
00000603,77000
00000604,81000
00000605,95000
00000606,78000
00000607,84000
00000608,65000
00000609,43000
00000610,29000
00000611,91000
00000612,51000
00000613,86000
00000614,17000
00000615,29000
00000616,16000
00000617,12000
00000618,46000
00000619,49000
00000620,57000
00000621,40000
00000622,87000
00000623,26000
00000624,94000
00000625,80000
00000626,97000
00000627,61000
00000628,78000
00000629,78000
00000630,47000
00000631,89000
00000632,50000
00000633,49000
00000634,82000
00000635,7000
00000636,32000
00000637,82000
00000638,10000
00000639,5000
00000640,51000
00000641,47000
00000642,59000
00000643,89000
00000644,55000
00000645,28000
00000646,14000
00000647,48000
00000648,3000
00000649,61000
00000650,97000
00000651,6000
00000652,52000
00000653,21000
00000654,55000
00000655,35000
00000656,98000
00000657,35000
00000658,43000
00000659,47000
00000660,80000
00000661,26000
00000662,61000
00000663,99000
00000664,55000
00000665,61000
00000666,45000
00000667,53000
00000668,81000
00000669,87000
00000670,65000
00000671,72000
00000672,76000
00000673,71000
00000674,5000
00000675,20000
00000676,65000
00000677,31000
00000678,78000
00000679,48000
00000680,96000
00000681,97000
00000682,88000
00000683,9000
00000684,17000
00000685,15000
00000686,6000
00000687,90000
00000688,99000
00000689,85000
00000690,10000
00000691,85000
00000692,18000
00000693,87000
00000694,44000
00000695,27000
00000696,74000
00000697,68000
00000698,93000
00000699,4000
00000700,22000
00000701,13000
00000702,38000
00000703,88000
00000704,55000
00000705,93000
00000706,84000
00000707,17000
00000708,65000
00000709,53000
00000710,4000
00000711,21000
00000712,64000
00000713,56000
00000714,80000
00000715,68000
00000716,11000
00000717,16000
00000718,79000
00000719,68000
00000720,79000
00000721,36000
00000722,95000
00000723,35000
00000724,80000
00000725,71000
00000726,8000
00000727,32000
00000728,5000
00000729,85000
00000730,62000
00000731,2000
00000732,76000
00000733,46000
00000734,80000
00000735,35000
00000736,72000
00000737,66000
00000738,41000
00000739,88000
00000740,96000
00000741,25000
00000742,55000
00000743,62000
00000744,22000
00000745,68000
00000746,17000
00000747,14000
00000748,59000
00000749,69000
00000750,95000
00000751,99000
00000752,5000
00000753,52000
00000754,53000
00000755,33000
00000756,53000
00000757,83000
00000758,44000
00000759,64000
00000760,47000
00000761,94000
00000762,87000
00000763,40000
00000764,79000
00000765,90000
00000766,45000
00000767,89000
00000768,55000
00000769,78000
00000770,35000
00000771,87000
00000772,96000
00000773,79000
00000774,93000
00000775,90000
00000776,5000
00000777,34000
00000778,71000
00000779,57000
00000780,18000
00000781,38000
00000782,28000
00000783,64000
00000784,4000
00000785,1000
00000786,27000
00000787,63000
00000788,1000
00000789,21000
00000790,45000
00000791,22000
00000792,12000
00000793,93000
00000794,8000
00000795,54000
00000796,38000
00000797,44000
00000798,90000
00000799,23000
00000800,25000
00000801,30000
00000802,33000
00000803,46000
00000804,16000
00000805,50000
00000806,35000
00000807,24000
00000808,20000
00000809,34000
00000810,84000
00000811,41000
00000812,32000
00000813,83000
00000814,18000
00000815,37000
00000816,28000
00000817,91000
00000818,1000
00000819,93000
00000820,75000
00000821,7000
00000822,84000
00000823,76000
00000824,90000
00000825,74000
00000826,87000
00000827,53000
00000828,63000
00000829,76000
00000830,79000
00000831,95000
00000832,83000
00000833,93000
00000834,28000
00000835,91000
00000836,23000
00000837,43000
00000838,2000
00000839,7000
00000840,2000
00000841,91000
00000842,16000
00000843,26000
00000844,10000
00000845,89000
00000846,5000
00000847,95000
00000848,66000
00000849,11000
00000850,67000
00000851,89000
00000852,2000
00000853,17000
00000854,3000
00000855,36000
00000856,58000
00000857,31000
00000858,56000
00000859,31000
00000860,3000
00000861,19000
00000862,72000
00000863,75000
00000864,42000
00000865,69000
00000866,85000
00000867,90000
00000868,3000
00000869,50000
00000870,11000
00000871,90000
00000872,47000
00000873,52000
00000874,58000
00000875,90000
00000876,2000
00000877,35000
00000878,8000
00000879,61000
00000880,88000
00000881,78000
00000882,42000
00000883,69000
00000884,45000
00000885,80000
00000886,61000
00000887,62000
00000888,54000
00000889,29000
00000890,52000
00000891,44000
00000892,44000
00000893,63000
00000894,52000
00000895,73000
00000896,11000
00000897,3000
00000898,52000
00000899,22000
00000900,88000
00000901,63000
00000902,40000
00000903,80000
00000904,77000
00000905,16000
00000906,15000
00000907,35000
00000908,57000
00000909,62000
00000910,20000
00000911,70000
00000912,86000
00000913,88000
00000914,17000
00000915,67000
00000916,32000
00000917,30000
00000918,28000
00000919,31000
00000920,72000
00000921,28000
00000922,81000
00000923,71000
00000924,36000
00000925,59000
00000926,37000
00000927,93000
00000928,90000
00000929,62000
00000930,23000
00000931,90000
00000932,17000
00000933,83000
00000934,61000
00000935,51000
00000936,65000
00000937,97000
00000938,83000
00000939,75000
00000940,87000
00000941,99000
00000942,0
00000943,30000
00000944,61000
00000945,28000
00000946,59000
00000947,98000
00000948,35000
00000949,93000
00000950,96000
00000951,70000
00000952,38000
00000953,76000
00000954,60000
00000955,55000
00000956,65000
00000957,59000
00000958,93000
00000959,93000
00000960,90000
00000961,27000
00000962,98000
00000963,89000
00000964,49000
00000965,31000
00000966,49000
00000967,36000
00000968,99000
00000969,54000
00000970,67000
00000971,16000
00000972,53000
00000973,8000
00000974,67000
00000975,11000
00000976,14000
00000977,4000
00000978,99000
00000979,58000
00000980,89000
00000981,58000
00000982,40000
00000983,18000
00000984,64000
00000985,3000
00000986,70000
00000987,86000
00000988,83000
00000989,86000
00000990,55000
00000991,81000
00000992,62000
00000993,24000
00000994,85000
00000995,28000
00000996,83000
00000997,25000
00000998,78000
00000999,21000
00001000,55000
00001001,34000
00001002,51000
00001003,75000
00001004,37000
00001005,10000
00001006,71000
00001007,80000
00001008,25000
00001009,18000
00001010,73000
00001011,5000
00001012,39000
00001013,47000
00001014,15000
00001015,45000
00001016,72000
00001017,75000
00001018,80000
00001019,8000
00001020,3000
00001021,77000
00001022,78000
00001023,78000
00001024,26000
00001025,63000
00001026,81000
00001027,0
00001028,48000
00001029,37000
00001030,7000
00001031,59000
00001032,21000
00001033,77000
00001034,19000
00001035,64000
00001036,23000
00001037,15000
00001038,15000
00001039,15000
00001040,0
00001041,29000
00001042,48000
00001043,24000
00001044,38000
00001045,70000
00001046,9000
00001047,78000
00001048,23000
00001049,93000
00001050,5000
00001051,12000
00001052,77000
00001053,84000
00001054,4000
00001055,21000
00001056,85000
00001057,98000
00001058,86000
00001059,97000
00001060,76000
00001061,27000
00001062,2000
00001063,18000
00001064,90000
00001065,8000
00001066,87000
00001067,27000
00001068,98000
00001069,42000
00001070,46000
00001071,56000
00001072,9000
00001073,33000
00001074,42000
00001075,20000
00001076,13000
00001077,63000
00001078,91000
00001079,61000
00001080,12000
00001081,11000
00001082,70000
00001083,84000
00001084,58000
00001085,41000
00001086,90000
00001087,60000
00001088,93000
00001089,72000
00001090,73000
00001091,66000
00001092,32000
00001093,29000
00001094,7000
00001095,92000
00001096,70000
00001097,94000
00001098,5000
00001099,9000
00001100,71000
00001101,71000
00001102,23000
00001103,87000
00001104,56000
00001105,66000
00001106,22000
00001107,83000
00001108,91000
00001109,29000
00001110,42000
00001111,88000
00001112,52000
00001113,54000
00001114,19000
00001115,31000
00001116,98000
00001117,7000
00001118,42000
00001119,7000
00001120,63000
00001121,30000
00001122,17000
00001123,43000
00001124,17000
00001125,92000
00001126,64000
00001127,54000
00001128,75000
00001129,0
00001130,76000
00001131,89000
00001132,34000
00001133,44000
00001134,46000
00001135,88000
00001136,8000
00001137,64000
00001138,74000
00001139,46000
00001140,11000
00001141,92000
00001142,61000
00001143,98000
00001144,79000
00001145,95000
00001146,28000
00001147,81000
00001148,3000
00001149,69000
00001150,85000
00001151,2000
00001152,30000
00001153,10000
00001154,77000
00001155,45000
00001156,47000
00001157,15000
00001158,92000
00001159,53000
00001160,71000
00001161,75000
00001162,98000
00001163,31000
00001164,44000
00001165,19000
00001166,59000
00001167,79000
00001168,53000
00001169,6000
00001170,49000
00001171,54000
00001172,54000
00001173,71000
00001174,28000
00001175,59000
00001176,66000
00001177,33000
00001178,85000
00001179,60000
00001180,8000
00001181,82000
00001182,79000
00001183,97000
00001184,87000
00001185,40000
00001186,9000
00001187,53000
00001188,35000
00001189,93000
00001190,66000
00001191,51000
00001192,74000
00001193,12000
00001194,17000
00001195,92000
00001196,13000
00001197,96000
00001198,10000
00001199,86000
00001200,44000
00001201,20000
00001202,14000
00001203,27000
00001204,13000
00001205,11000
00001206,13000
00001207,95000
00001208,62000
00001209,48000
00001210,68000
00001211,24000
00001212,27000
00001213,33000
00001214,40000
00001215,17000
00001216,40000
00001217,58000
00001218,76000
00001219,54000
00001220,95000
00001221,37000
00001222,23000
00001223,11000
00001224,53000
00001225,28000
00001226,43000
00001227,70000
00001228,52000
00001229,75000
00001230,40000
00001231,39000
00001232,65000
00001233,52000
00001234,31000
00001235,87000
00001236,56000
00001237,70000
00001238,93000
00001239,99000
00001240,32000
00001241,4000
00001242,38000
00001243,1000
00001244,23000
00001245,95000
00001246,18000
00001247,59000
00001248,88000
00001249,54000
00001250,13000
00001251,79000
00001252,15000
00001253,48000
00001254,23000
00001255,97000
00001256,8000
00001257,8000
00001258,81000
00001259,56000
00001260,69000
00001261,15000
00001262,53000
00001263,45000
00001264,0
00001265,68000
00001266,48000
00001267,81000
00001268,72000
00001269,35000
00001270,37000
00001271,43000
00001272,71000
00001273,3000
00001274,42000
00001275,12000
00001276,93000
00001277,30000
00001278,26000
00001279,6000
00001280,27000
00001281,19000
00001282,84000
00001283,24000
00001284,27000
00001285,5000
00001286,46000
00001287,37000
00001288,50000
00001289,59000
00001290,3000
00001291,42000
00001292,43000
00001293,95000
00001294,16000
00001295,68000
00001296,25000
00001297,13000
00001298,23000
00001299,96000
00001300,39000
00001301,43000
00001302,22000
00001303,58000
00001304,47000
00001305,27000
00001306,72000
00001307,46000
00001308,29000
00001309,93000
00001310,79000
00001311,41000
00001312,25000
00001313,7000
00001314,21000
00001315,92000
00001316,3000
00001317,43000
00001318,25000
00001319,28000
00001320,92000
00001321,53000
00001322,36000
00001323,61000
00001324,4000
00001325,5000
00001326,67000
00001327,51000
00001328,17000
00001329,46000
00001330,12000
00001331,67000
00001332,99000
00001333,28000
00001334,42000
00001335,41000
00001336,96000
00001337,62000
00001338,25000
00001339,84000
00001340,95000
00001341,3000
00001342,14000
00001343,63000
00001344,17000
00001345,83000
00001346,18000
00001347,69000
00001348,48000
00001349,68000
00001350,27000
00001351,71000
00001352,69000
00001353,93000
00001354,84000
00001355,93000
00001356,99000
00001357,90000
00001358,74000
00001359,14000
00001360,65000
00001361,33000
00001362,63000
00001363,8000
00001364,31000
00001365,20000
00001366,6000
00001367,58000
00001368,57000
00001369,22000
00001370,23000
00001371,56000
00001372,45000
00001373,50000
00001374,97000
00001375,36000
00001376,13000
00001377,51000
00001378,41000
00001379,45000
00001380,78000
00001381,85000
00001382,27000
00001383,17000
00001384,86000
00001385,68000
00001386,89000
00001387,10000
00001388,32000
00001389,12000
00001390,22000
00001391,77000
00001392,85000
00001393,52000
00001394,51000
00001395,35000
00001396,16000
00001397,38000
00001398,96000
00001399,26000
00001400,21000
00001401,28000
00001402,79000
00001403,47000
00001404,28000
00001405,77000
00001406,31000
00001407,69000
00001408,45000
00001409,65000
00001410,16000
00001411,90000
00001412,77000
00001413,49000
00001414,75000
00001415,87000
00001416,55000
00001417,82000
00001418,89000
00001419,88000
00001420,40000
00001421,99000
00001422,97000
00001423,37000
00001424,85000
00001425,12000
00001426,29000
00001427,64000
00001428,83000
00001429,68000
00001430,37000
00001431,69000
00001432,83000
00001433,87000
00001434,12000
00001435,10000
00001436,15000
00001437,97000
00001438,53000
00001439,24000
00001440,12000
00001441,84000
00001442,22000
00001443,73000
00001444,53000
00001445,37000
00001446,17000
00001447,5000
00001448,90000
00001449,98000
00001450,85000
00001451,25000
00001452,96000
00001453,42000
00001454,28000
00001455,95000
00001456,67000
00001457,53000
00001458,9000
00001459,24000
00001460,54000
00001461,9000
00001462,92000
00001463,61000
00001464,47000
00001465,12000
00001466,30000
00001467,90000
00001468,23000
00001469,66000
00001470,16000
00001471,93000
00001472,49000
00001473,85000
00001474,0
00001475,18000
00001476,68000
00001477,6000
00001478,25000
00001479,70000
00001480,84000
00001481,47000
00001482,0
00001483,40000
00001484,50000
00001485,41000
00001486,70000
00001487,56000
00001488,7000
00001489,99000
00001490,74000
00001491,32000
00001492,58000
00001493,96000
00001494,7000
00001495,34000
00001496,39000
00001497,26000
00001498,50000
00001499,86000
00001500,79000
00001501,1000
00001502,57000
00001503,70000
00001504,38000
00001505,80000
00001506,0
00001507,47000
00001508,39000
00001509,79000
00001510,18000
00001511,47000
00001512,9000
00001513,71000
00001514,21000
00001515,58000
00001516,4000
00001517,98000
00001518,32000
00001519,65000
00001520,16000
00001521,27000
00001522,71000
00001523,13000
00001524,88000
00001525,59000
00001526,51000
00001527,71000
00001528,12000
00001529,84000
00001530,59000
00001531,59000
00001532,14000
00001533,49000
00001534,16000
00001535,77000
00001536,38000
00001537,10000
00001538,24000
00001539,22000
00001540,39000
00001541,34000
00001542,68000
00001543,41000
00001544,76000
00001545,45000
00001546,18000
00001547,46000
00001548,56000
00001549,44000
00001550,40000
00001551,34000
00001552,5000
00001553,18000
00001554,91000
00001555,71000
00001556,16000
00001557,5000
00001558,75000
00001559,46000
00001560,45000
00001561,3000
00001562,53000
00001563,84000
00001564,46000
00001565,25000
00001566,93000
00001567,23000
00001568,10000
00001569,76000
00001570,92000
00001571,52000
00001572,50000
00001573,60000
00001574,50000
00001575,82000
00001576,6000
00001577,17000
00001578,82000
00001579,66000
00001580,1000
00001581,10000
00001582,50000
00001583,38000
00001584,80000
00001585,45000
00001586,83000
00001587,65000
00001588,32000
00001589,89000
00001590,29000
00001591,53000
00001592,79000
00001593,45000
00001594,61000
00001595,51000
00001596,7000
00001597,54000
00001598,29000
00001599,42000
00001600,98000
00001601,57000
00001602,58000
00001603,64000
00001604,65000
00001605,80000
00001606,97000
00001607,42000
00001608,70000
00001609,15000
00001610,0
00001611,96000
00001612,15000
00001613,45000
00001614,75000
00001615,79000
00001616,88000
00001617,97000
00001618,9000
00001619,22000
00001620,59000
00001621,20000
00001622,12000
00001623,15000
00001624,99000
00001625,67000
00001626,8000
00001627,79000
00001628,8000
00001629,7000
00001630,75000
00001631,26000
00001632,24000
00001633,28000
00001634,46000
00001635,49000
00001636,68000
00001637,38000
00001638,5000
00001639,97000
00001640,17000
00001641,33000
00001642,55000
00001643,52000
00001644,70000
00001645,54000
00001646,72000
00001647,86000
00001648,31000
00001649,14000
00001650,38000
00001651,57000
00001652,47000
00001653,42000
00001654,61000
00001655,19000
00001656,81000
00001657,63000
00001658,2000
00001659,2000
00001660,47000
00001661,45000
00001662,94000
00001663,77000
00001664,40000
00001665,85000
00001666,53000
00001667,66000
00001668,18000
00001669,1000
00001670,2000
00001671,12000
00001672,50000
00001673,95000
00001674,83000
00001675,98000
00001676,45000
00001677,87000
00001678,59000
00001679,32000
00001680,15000
00001681,76000
00001682,16000
00001683,5000
00001684,97000
00001685,46000
00001686,87000
00001687,20000
00001688,30000
00001689,73000
00001690,80000
00001691,81000
00001692,79000
00001693,35000
00001694,83000
00001695,86000
00001696,52000
00001697,36000
00001698,88000
00001699,65000
00001700,78000
00001701,98000
00001702,76000
00001703,47000
00001704,21000
00001705,64000
00001706,70000
00001707,20000
00001708,98000
00001709,91000
00001710,67000
00001711,33000
00001712,75000
00001713,90000
00001714,3000
00001715,86000
00001716,95000
00001717,66000
00001718,98000
00001719,26000
00001720,8000
00001721,54000
00001722,6000
00001723,25000
00001724,30000
00001725,13000
00001726,38000
00001727,91000
00001728,65000
00001729,62000
00001730,73000
00001731,53000
00001732,8000
00001733,8000
00001734,89000
00001735,63000
00001736,31000
00001737,72000
00001738,14000
00001739,68000
00001740,99000
00001741,55000
00001742,78000
00001743,23000
00001744,71000
00001745,27000
00001746,34000
00001747,2000
00001748,53000
00001749,26000
00001750,95000
00001751,70000
00001752,33000
00001753,23000
00001754,52000
00001755,93000
00001756,44000
00001757,99000
00001758,52000
00001759,90000
00001760,59000
00001761,65000
00001762,13000
00001763,35000
00001764,69000
00001765,56000
00001766,95000
00001767,43000
00001768,11000
00001769,57000
00001770,95000
00001771,58000
00001772,95000
00001773,22000
00001774,32000
00001775,0
00001776,5000
00001777,2000
00001778,58000
00001779,20000
00001780,32000
00001781,20000
00001782,58000
00001783,83000
00001784,64000
00001785,90000
00001786,25000
00001787,92000
00001788,18000
00001789,79000
00001790,91000
00001791,26000
00001792,20000
00001793,35000
00001794,56000
00001795,8000
00001796,78000
00001797,76000
00001798,94000
00001799,19000
00001800,1000
00001801,2000
00001802,9000
00001803,27000
00001804,27000
00001805,69000
00001806,23000
00001807,44000
00001808,36000
00001809,69000
00001810,52000
00001811,46000
00001812,37000
00001813,88000
00001814,82000
00001815,56000
00001816,24000
00001817,29000
00001818,49000
00001819,2000
00001820,75000
00001821,16000
00001822,55000
00001823,43000
00001824,24000
00001825,99000
00001826,13000
00001827,17000
00001828,75000
00001829,22000
00001830,8000
00001831,95000
00001832,88000
00001833,29000
00001834,72000
00001835,54000
00001836,22000
00001837,76000
00001838,90000
00001839,79000
00001840,2000
00001841,34000
00001842,63000
00001843,53000
00001844,33000
00001845,61000
00001846,7000
00001847,76000
00001848,72000
00001849,28000
00001850,96000
00001851,29000
00001852,16000
00001853,49000
00001854,20000
00001855,26000
00001856,6000
00001857,91000
00001858,88000
00001859,77000
00001860,53000
00001861,42000
00001862,25000
00001863,11000
00001864,42000
00001865,90000
00001866,46000
00001867,28000
00001868,9000
00001869,81000
00001870,92000
00001871,61000
00001872,47000
00001873,5000
00001874,28000
00001875,39000
00001876,78000
00001877,40000
00001878,56000
00001879,25000
00001880,10000
00001881,15000
00001882,64000
00001883,93000
00001884,82000
00001885,5000
00001886,87000
00001887,32000
00001888,38000
00001889,99000
00001890,32000
00001891,78000
00001892,38000
00001893,44000
00001894,62000
00001895,67000
00001896,58000
00001897,90000
00001898,86000
00001899,0
00001900,96000
00001901,52000
00001902,0
00001903,17000
00001904,97000
00001905,60000
00001906,58000
00001907,34000
00001908,52000
00001909,11000
00001910,35000
00001911,50000
00001912,54000
00001913,87000
00001914,88000
00001915,73000
00001916,15000
00001917,69000
00001918,86000
00001919,21000
00001920,19000
00001921,81000
00001922,54000
00001923,93000
00001924,36000
00001925,29000
00001926,65000
00001927,34000
00001928,49000
00001929,19000
00001930,17000
00001931,77000
00001932,60000
00001933,62000
00001934,34000
00001935,16000
00001936,50000
00001937,47000
00001938,21000
00001939,66000
00001940,7000
00001941,32000
00001942,99000
00001943,92000
00001944,16000
00001945,99000
00001946,35000
00001947,57000
00001948,80000
00001949,77000
00001950,3000
00001951,52000
00001952,28000
00001953,78000
00001954,64000
00001955,37000
00001956,96000
00001957,33000
00001958,35000
00001959,61000
00001960,39000
00001961,84000
00001962,49000
00001963,87000
00001964,40000
00001965,67000
00001966,83000
00001967,38000
00001968,58000
00001969,98000
00001970,96000
00001971,46000
00001972,90000
00001973,75000
00001974,97000
00001975,45000
00001976,94000
00001977,0
00001978,38000
00001979,58000
00001980,80000
00001981,53000
00001982,27000
00001983,36000
00001984,81000
00001985,70000
00001986,99000
00001987,35000
00001988,73000
00001989,17000
00001990,29000
00001991,31000
00001992,0
00001993,99000
00001994,57000
00001995,41000
00001996,99000
00001997,45000
00001998,26000
00001999,1000
00002000,35000
00002001,70000
